file_id,newspaper_name,lynch_address,date,news_address,news_location_lon,news_location_lat,newspaper_city,newspaper_state_code,year,page,url,city_lynch,state_lynch,sn,lynching.lon,lynching.lat,miles,in_state,decade,Newspaper_State,Newspaper_Region,Border,words,file_id_old
14393_0,The age-herald,"Lynchburg, TN",1902-02-07T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1902,seq-10,https://articleextractor.org/pages/14393/au_capote_ver01/sn86072192/1902/02/07/ed-1/seq-10/1,Lynchburg,TN,,,,,N,1900s,Alabama,South,Not_Border,75,14393
14394_0,The age-herald,"Washington, NC",1902-03-26T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1902,seq-3,https://articleextractor.org/pages/14394/au_capote_ver01/sn86072192/1902/03/26/ed-1/seq-3/1,Washington,NC,,,,,N,1900s,Alabama,South,Not_Border,80,14394
14395_0,The Birmingham age-herald,"Little Rock, AR",1906-08-11T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1906,seq-10,https://articleextractor.org/pages/14395/au_evans_ver01/sn85038485/1906/08/11/ed-1/seq-10/1,Little Rock,AR,,,,,N,1900s,Alabama,South,Not_Border,296,14395
14399_0,The Birmingham age-herald,"Newark, OH",1910-07-23T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1910,seq-1,https://articleextractor.org/pages/14399/au_gaston_ver01/sn85038485/1910/07/23/ed-1/seq-1/1,Newark,OH,,,,,N,1910s,Alabama,South,Not_Border,543,14399
14400_0,The Birmingham age-herald,"Macon, GA",1910-11-08T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1910,seq-1,https://articleextractor.org/pages/14400/au_gaston_ver01/sn85038485/1910/11/08/ed-1/seq-1/1,Macon,GA,,,,,N,1910s,Alabama,South,Not_Border,61,14400
14401_0,The Birmingham age-herald,"Warrenton, NC",1911-09-18T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1911,seq-7,https://articleextractor.org/pages/14401/au_huie_ver01/sn85038485/1911/09/18/ed-1/seq-7/1,Warrenton,NC,,,,,N,1910s,Alabama,South,Not_Border,269,14401
14402_0,The Birmingham age-herald,"Eastman, GA",1911-10-06T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1911,seq-11,https://articleextractor.org/pages/14402/au_huie_ver01/sn85038485/1911/10/06/ed-1/seq-11/1,Eastman,GA,,,,,N,1910s,Alabama,South,Not_Border,138,14402
14403_0,The Birmingham age-herald,"Hamilton, GA",1912-01-23T00:00:00Z,"Birmingham, Alabama",-86.81036,33.518589,Birmingham,AL,1912,seq-8,https://articleextractor.org/pages/14403/au_huie_ver01/sn85038485/1912/01/23/ed-1/seq-8/1,Hamilton,GA,,,,,N,1910s,Alabama,South,Not_Border,84,14403
14408_0,Nogales international,"San Jose, CA",1934-01-06T00:00:00Z,"Nogales, Arizona",-110.93425,31.340377,Nogales,AZ,1934,seq-6,https://articleextractor.org/pages/14408/az_groomcreek_ver04/sn96060774/1934/01/06/ed-1/seq-6/1,San Jose,CA,,,,,N,1930s,Arizona,West,Not_Border,46,14408
14411_0,Arizona republican,"Carrolton, MS",1901-08-09T00:00:00Z,"Phoenix, Arizona",-112.07404,33.448377,Phoenix,AZ,1901,seq-1,https://articleextractor.org/pages/14411/az_kangaroorat_ver01/sn84020558/1901/08/09/ed-1/seq-1/1,Carrolton,MS,,,,,N,1900s,Arizona,West,Not_Border,174,14411
14411_1,Arizona republican,"Carrolton, MS",1901-08-09T00:00:00Z,"Phoenix, Arizona",-112.07404,33.448377,Phoenix,AZ,1901,seq-1,https://articleextractor.org/pages/14411/az_kangaroorat_ver01/sn84020558/1901/08/09/ed-1/seq-1/1,Carrolton,MS,,,,,N,1900s,Arizona,West,Not_Border,494,14411
14412_0,Bisbee daily review,"Milan, GA",1919-07-27T00:00:00Z,"Bisbee, Arizona",-109.92841,31.448155,Bisbee,AZ,1919,seq-1,https://articleextractor.org/pages/14412/az_kitfox_ver01/sn84024827/1919/07/27/ed-1/seq-1/1,Milan,GA,,,,,N,1910s,Arizona,West,Not_Border,112,14412
14413_0,Bisbee daily review,"Franklinton, NC",1919-12-28T00:00:00Z,"Bisbee, Arizona",-109.92841,31.448155,Bisbee,AZ,1919,seq-1,https://articleextractor.org/pages/14413/az_kitfox_ver01/sn84024827/1919/12/28/ed-1/seq-1/1,Franklinton,NC,,,,,N,1910s,Arizona,West,Not_Border,97,14413
14414_0,Arizona republican,"St. George, SC",1906-08-24T00:00:00Z,"Phoenix, Arizona",-112.07404,33.448377,Phoenix,AZ,1906,seq-1,https://articleextractor.org/pages/14414/az_leopardfrog_ver01/sn84020558/1906/08/24/ed-1/seq-1/1,St. George,SC,,,,,N,1900s,Arizona,West,Not_Border,228,14414
14415_0,The Raymer enterprise.,"Pueblo, CO",1919-09-25T00:00:00Z,"New Raymer, Colorado",-103.84388,40.608037,New Raymer,CO,1919,seq-6,https://articleextractor.org/pages/14415/cohi_aberdeen_ver01/sn89052040/1919/09/25/ed-1/seq-6/1,Pueblo,CO,,,,,Y,1910s,Colorado,West,Not_Border,854,14415
14416_0,The Raymer enterprise.,"Omaha, NE",1919-10-09T00:00:00Z,"New Raymer, Colorado",-103.84388,40.608037,New Raymer,CO,1919,seq-2,https://articleextractor.org/pages/14416/cohi_aberdeen_ver01/sn89052040/1919/10/09/ed-1/seq-2/1,Omaha,NE,,,,,N,1910s,Colorado,West,Not_Border,118,14416
14417_0,The Raymer enterprise.,"Appleton, SC",1921-10-27T00:00:00Z,"New Raymer, Colorado",-103.84388,40.608037,New Raymer,CO,1921,seq-7,https://articleextractor.org/pages/14417/cohi_aberdeen_ver01/sn89052040/1921/10/27/ed-1/seq-7/1,Appleton,SC,,,,,N,1920s,Colorado,West,Not_Border,89,14417
14418_0,The Raymer enterprise.,"Bingham, UT",1923-08-02T00:00:00Z,"New Raymer, Colorado",-103.84388,40.608037,New Raymer,CO,1923,seq-6,https://articleextractor.org/pages/14418/cohi_aberdeen_ver01/sn89052040/1923/08/02/ed-1/seq-6/1,Bingham,UT,,,,,N,1920s,Colorado,West,Not_Border,763,14418
14419_0,Rocky Ford enterprise.,"Monticello, GA",1915-01-22T00:00:00Z,"Rocky Ford, Colorado",-103.72023,38.052508,Rocky Ford,CO,1915,seq-2,https://articleextractor.org/pages/14419/cohi_carr_ver02/sn90051265/1915/01/22/ed-1/seq-2/1,Monticello,GA,,,,,N,1910s,Colorado,West,Not_Border,691,14419
14420_0,The Ordway new era.,"Blountstown, FL",1913-07-18T00:00:00Z,"Ordway, Colorado",-103.75606,38.218061,Ordway,CO,1913,seq-2,https://articleextractor.org/pages/14420/cohi_fairplay_ver01/sn90051033/1913/07/18/ed-1/seq-2/1,Blountstown,FL,,,,,N,1910s,Colorado,West,Not_Border,177,14420
14421_0,The Ordway new era.,"Monticello, GA",1915-01-22T00:00:00Z,"Ordway, Colorado",-103.75606,38.218061,Ordway,CO,1915,seq-2,https://articleextractor.org/pages/14421/cohi_fairplay_ver01/sn90051033/1915/01/22/ed-1/seq-2/1,Monticello,GA,,,,,N,1910s,Colorado,West,Not_Border,673,14421
14424_0,The Colorado statesman,"Woodbury, GA",1924-05-03T00:00:00Z,"Denver, Colorado",-104.99025,39.739236,Denver,CO,1924,seq-1,https://articleextractor.org/pages/14424/cohi_hamilton_ver01/sn83025514/1924/05/03/ed-1/seq-1/1,Woodbury,GA,,,,,N,1920s,Colorado,West,Not_Border,532,14424
14425_0,The Keota news.,"Phoenix, AZ",1917-05-11T00:00:00Z,"Keota, Colorado",-104.07523,40.702764,Keota,CO,1917,seq-4,https://articleextractor.org/pages/14425/cohi_jamestown_ver01/sn89052038/1917/05/11/ed-1/seq-4/2,Phoenix,AZ,,,,,N,1910s,Colorado,West,Not_Border,102,14425
14426_0,The Elbert County tribune,"Tunica, MS",1907-10-17T00:00:00Z,"Elbert, Colorado",-104.53715,39.219468,Elbert,CO,1907,seq-4,https://articleextractor.org/pages/14426/cohi_jasper_ver01/sn90051300/1907/10/17/ed-1/seq-4/1,Tunica,MS,,,,,N,1900s,Colorado,West,Not_Border,13,14426
14427_0,Pueblo chieftain.,"Picayune, MS",1921-04-27T00:00:00Z,"Pueblo, Colorado",-104.60914,38.254447,Pueblo,CO,1921,seq-5,https://articleextractor.org/pages/14427/cohi_kebler_ver01/sn90051672/1921/04/27/ed-1/seq-5/1,Picayune,MS,,,,,N,1920s,Colorado,West,Not_Border,40,14427
14429_0,The daily morning journal and courier,"Monticello, AR",1898-07-15T00:00:00Z,"New Haven, Connecticut",-72.92788,41.308274,New Haven,CT,1898,seq-1,https://articleextractor.org/pages/14429/ct_ash_ver01/sn84020358/1898/07/15/ed-1/seq-1/1,Monticello,AR,,,,,N,1890s,Connecticut,Northeast,Not_Border,85,14429
14430_0,The daily morning journal and courier,"Springfield, OH",1904-03-11T00:00:00Z,"New Haven, Connecticut",-72.92788,41.308274,New Haven,CT,1904,seq-1,https://articleextractor.org/pages/14430/ct_cedar_ver01/sn84020358/1904/03/11/ed-1/seq-1/1,Springfield,OH,,,,,N,1900s,Connecticut,Northeast,Not_Border,385,14430
14431_0,Norwich bulletin,"Gallatin, TN",1911-05-24T00:00:00Z,"Norwich, Connecticut",-72.07591,41.524265,Norwich,CT,1911,seq-1,https://articleextractor.org/pages/14431/ct_danbury_ver01/sn82014086/1911/05/24/ed-1/seq-1/1,Gallatin,TN,,,,,N,1910s,Connecticut,Northeast,Not_Border,55,14431
14433_0,The daily morning journal and courier,"Valley Park, MS",1906-12-03T00:00:00Z,"New Haven, Connecticut",-72.92788,41.308274,New Haven,CT,1906,seq-1,https://articleextractor.org/pages/14433/ct_dogwood_ver01/sn84020358/1906/12/03/ed-1/seq-1/1,Valley Park,MS,,,,,N,1900s,Connecticut,Northeast,Not_Border,57,14433
14437_0,Waterbury evening Democrat,"Cherokee, KS",1894-04-24T00:00:00Z,"Waterbury, Connecticut",-73.0515,41.558152,Waterbury,CT,1894,seq-1,https://articleextractor.org/pages/14437/ct_gum_ver01/sn94053256/1894/04/24/ed-1/seq-1/1,Cherokee,KS,,,,,N,1890s,Connecticut,Northeast,Not_Border,182,14437
14440_0,The Bridgeport times and evening farmer.,"Collinsville, IL",1918-04-06T00:00:00Z,"Bridgeport, Connecticut",-73.18944,41.179226,Bridgeport,CT,1918,seq-1,https://articleextractor.org/pages/14440/ct_haddam_ver01/sn92051227/1918/04/06/ed-1/seq-1/1,Collinsville,IL,,,,,N,1910s,Connecticut,Northeast,Not_Border,127,14440
14442_0,The San Francisco call,"Trinity County, CA",1895-10-02T00:00:00Z,"San Francisco , California",-122.41942,37.774929,San Francisco,CA,1895,seq-1,https://articleextractor.org/pages/14442/curiv_dogtown_ver01/sn85066387/1895/10/02/ed-1/seq-1/1,Trinity County,CA,,,,,Y,1890s,California,West,Not_Border,591,14442
14443_0,The San Francisco call,"Frederick, MD",1895-11-18T00:00:00Z,"San Francisco , California",-122.41942,37.774929,San Francisco,CA,1895,seq-2,https://articleextractor.org/pages/14443/curiv_dogtown_ver01/sn85066387/1895/11/18/ed-1/seq-2/1,Frederick,MD,,,,,N,1890s,California,West,Not_Border,255,14443
14444_0,The San Francisco call,"Wichita Falls, TX",1896-02-27T00:00:00Z,"San Francisco , California",-122.41942,37.774929,San Francisco,CA,1896,seq-1,https://articleextractor.org/pages/14444/curiv_dogtown_ver01/sn85066387/1896/02/27/ed-1/seq-1/1,Wichita Falls,TX,,,,,N,1890s,California,West,Not_Border,535,14444
14445_0,Daily Los Angeles herald,"Wichita, KS",1883-01-27T00:00:00Z,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1883,seq-2,https://articleextractor.org/pages/14445/curiv_inskip_ver01/sn85042459/1883/01/27/ed-1/seq-2/1,Wichita,KS,,,,,N,1880s,California,West,Not_Border,62,14445
14446_0,The San Francisco call,"Laramie, WY",1904-08-30T00:00:00Z,"San Francisco , California",-122.41942,37.774929,San Francisco,CA,1904,seq-1,https://articleextractor.org/pages/14446/curiv_darwin_ver01/sn85066387/1904/08/30/ed-1/seq-1/1,Laramie,WY,,,,,N,1900s,California,West,Not_Border,435,14446
14446_1,The San Francisco call,"Laramie, WY",1904-08-30T00:00:00Z,"San Francisco , California",-122.41942,37.774929,San Francisco,CA,1904,seq-1,https://articleextractor.org/pages/14446/curiv_darwin_ver01/sn85066387/1904/08/30/ed-1/seq-1/1,Laramie,WY,,,,,N,1900s,California,West,Not_Border,157,14446
14447_0,Los Angeles daily herald,"Winona, MS",1889-09-26T00:00:00Z,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1889,seq-3,https://articleextractor.org/pages/14447/curiv_keswick_ver01/sn85042460/1889/09/26/ed-1/seq-3/1,Winona,MS,,,,,N,1880s,California,West,Not_Border,46,14447
14448_0,Sacramento daily record-union,"Charleston, SC",1889-03-14T00:00:00Z,"Sacramento , California",-121.4944,38.581572,Sacramento,CA,1889,seq-2,https://articleextractor.org/pages/14448/curiv_mojave_ver01/sn82014381/1889/03/14/ed-1/seq-2/1,Charleston,SC,,,,,N,1880s,California,West,Not_Border,365,14448
14450_0,The herald,"Sullivan, IL",1896-02-13T00:00:00Z,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1896,seq-1,https://articleextractor.org/pages/14450/curiv_moonstone_ver01/sn85042461/1896/02/13/ed-1/seq-1/1,Sullivan,IL,,,,,N,1890s,California,West,Not_Border,164,14450
14453_0,The record-union,"Butler County, AL",1895-04-30T00:00:00Z,"Sacramento, California",-121.4944,38.581572,Sacramento,CA,1895,seq-1,https://articleextractor.org/pages/14453/curiv_pescadero_ver01/sn82015104/1895/04/30/ed-1/seq-1/1,Butler County,AL,,,,,N,1890s,California,West,Not_Border,88,14453
14455_0,Evening journal,"Elizabeth, NJ",1891-09-04T00:00:00Z,"Wilmington, Delaware",-75.54839,39.744655,Wilmington,DE,1891,seq-1,https://articleextractor.org/pages/14455/deu_arden_ver01/sn85042354/1891/09/04/ed-1/seq-1/1,Elizabeth,NJ,,,,,N,1890s,Delaware,South,Border,87,14455
14457_0,Los Angeles herald,"Dallas, TX",1910-03-04T00:00:00Z,"Los Angeles , California",-118.24264,34.054908,Los Angeles,CA,1910,seq-3,https://articleextractor.org/pages/14457/curiv_rubidoux_ver01/sn85042462/1910/03/04/ed-1/seq-3/1,Dallas,TX,,,,,N,1910s,California,West,Not_Border,538,14457
14459_0,The Cheyenne daily leader,"Omaha, NE",1891-10-11T00:00:00Z,"Cheyenne, Wyoming",-104.82025,41.139981,Cheyenne,WY,1891,seq-1,https://articleextractor.org/pages/14459/wyu_calpet_ver02/sn86072173/1891/10/11/ed-1/seq-1/1,Omaha,NE,,,,,N,1890s,Wyoming,West,Not_Border,228,14459
14462_0,Casper daily tribune,"Fort Worth, TX",1920-12-23T00:00:00Z,"Casper, Wyoming",-106.29808,42.848709,Casper,WY,1920,seq-1,https://articleextractor.org/pages/14462/wyu_frannie_ver01/sn86072160/1920/12/23/ed-1/seq-1/1,Fort Worth,TX,,,,,N,1920s,Wyoming,West,Not_Border,176,14462
14463_0,Casper daily tribune,"Meridian, MS",1921-01-04T00:00:00Z,"Casper, Wyoming",-106.29808,42.848709,Casper,WY,1921,seq-1,https://articleextractor.org/pages/14463/wyu_frannie_ver01/sn86072160/1921/01/04/ed-1/seq-1/1,Meridian,MS,,,,,N,1920s,Wyoming,West,Not_Border,40,14463
14465_0,Casper daily tribune,"Crystal Springs, MS",1922-02-02T00:00:00Z,"Casper, Wyoming",-106.29808,42.848709,Casper,WY,1922,seq-1,https://articleextractor.org/pages/14465/wyu_greybull_ver01/sn86072160/1922/02/02/ed-1/seq-1/1,Crystal Springs,MS,,,,,N,1920s,Wyoming,West,Not_Border,57,14465
14470_0,The Cheyenne daily leader,"Franklin, KY",1882-03-08T00:00:00Z,"Cheyenne, Wyoming",-104.82025,41.139981,Cheyenne,WY,1882,seq-1,https://articleextractor.org/pages/14470/wyu_calpet_ver02/sn84022149/1882/03/08/ed-1/seq-1/1,Franklin,KY,,,,,N,1880s,Wyoming,West,Not_Border,22,14470
14471_0,The Cheyenne daily leader,"Cheyenne, WY",1883-10-27T00:00:00Z,"Cheyenne, Wyoming",-104.82025,41.139981,Cheyenne,WY,1883,seq-4,https://articleextractor.org/pages/14471/wyu_calpet_ver02/sn84022149/1883/10/27/ed-1/seq-4/1,Cheyenne,WY,,,,,Y,1880s,Wyoming,West,Not_Border,363,14471
14473_0,The Cheyenne daily leader,"Monarch, CO",1888-06-15T00:00:00Z,"Cheyenne, Wyoming",-104.82025,41.139981,Cheyenne,WY,1888,seq-1,https://articleextractor.org/pages/14473/wyu_calpet_ver02/sn86072173/1888/06/15/ed-1/seq-1/1,Monarch,CO,,,,,N,1880s,Wyoming,West,Not_Border,54,14473
14474_0,Wheeling register,"Waco, TX",1879-07-26T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1879,seq-1,https://articleextractor.org/pages/14474/wvu_nova_ver02/sn86092518/1879/07/26/ed-1/seq-1/1,Waco,TX,,,,,N,1870s,West Virginia,South,Border,63,14474
14480_0,Wheeling register,"Millen, GA",1886-09-18T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1886,seq-1,https://articleextractor.org/pages/14480/wvu_odona_ver04/sn86092518/1886/09/18/ed-1/seq-1/1,Millen,GA,,,,,N,1880s,West Virginia,South,Border,433,14480
14482_0,The McDowell times,"Dyersburg, TN",1913-11-21T00:00:00Z,"Keystone, West Virginia",-81.45094,37.414837,Keystone,WV,1913,seq-3,https://articleextractor.org/pages/14482/wvu_phaser_ver02/sn86092050/1913/11/21/ed-1/seq-3/1,Dyersburg,TN,,,,,N,1910s,West Virginia,South,Border,58,14482
14485_0,The McDowell times,"Goose Creek, TX",1917-10-05T00:00:00Z,"Keystone, West Virginia",-81.45094,37.414837,Keystone,WV,1917,seq-1,https://articleextractor.org/pages/14485/wvu_phaser_ver02/sn86092050/1917/10/05/ed-1/seq-1/2,Goose Creek,TX,,,,,N,1910s,West Virginia,South,Border,54,14485
14487_0,Wheeling register,"Birmingham, AL",1888-04-25T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1888,seq-1,https://articleextractor.org/pages/14487/wvu_odona_ver04/sn86092518/1888/04/25/ed-1/seq-1/2,Birmingham,AL,,,,,N,1880s,West Virginia,South,Border,19,14487
14488_0,Wheeling register,"Dallas, TX",1882-06-30T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1882,seq-4,https://articleextractor.org/pages/14488/wvu_nova_ver02/sn86092518/1882/06/30/ed-1/seq-4/2,Dallas,TX,,,,,N,1880s,West Virginia,South,Border,36,14488
14489_0,Wheeling register,"Burke County, GA",1881-02-02T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1881,seq-1,https://articleextractor.org/pages/14489/wvu_nova_ver02/sn86092518/1881/02/02/ed-1/seq-1/2,Burke County,GA,,,,,N,1880s,West Virginia,South,Border,160,14489
14490_0,Wheeling register,"Bibb County or Chilton County, AL",1885-05-15T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1885,seq-1,https://articleextractor.org/pages/14490/wvu_odona_ver04/sn86092518/1885/05/15/ed-1/seq-1/2,Bibb County or Chilton County,AL,,,,,N,1880s,West Virginia,South,Border,75,14490
14495_0,The Calhoun chronicle,"Atlanta, GA",1922-03-23T00:00:00Z,"Grantsville, West Virginia",-81.09595,38.92342,Grantsville,WV,1922,seq-1,https://articleextractor.org/pages/14495/wvu_moore_ver01/sn85059591/1922/03/23/ed-1/seq-1/1,Atlanta,GA,,,,,N,1920s,West Virginia,South,Border,37,14495
14497_0,The Calhoun chronicle,"Conshohocken, PA",1923-07-19T00:00:00Z,"Grantsville, West Virginia",-81.09595,38.92342,Grantsville,WV,1923,seq-1,https://articleextractor.org/pages/14497/wvu_moore_ver01/sn85059591/1923/07/19/ed-1/seq-1/1,Conshohocken,PA,,,,,N,1920s,West Virginia,South,Border,80,14497
14503_0,The Wheeling intelligencer,"Aberdeen, MS",1922-03-08T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1922,seq-1,https://articleextractor.org/pages/14503/wvu_klingon_ver01/sn86092536/1922/03/08/ed-1/seq-1/1,Aberdeen,MS,,,,,N,1920s,West Virginia,South,Border,40,14503
14505_0,The advocate,"Waycross, GA",1908-07-02T00:00:00Z,"Charleston, West Virginia",-81.63262,38.34982,Charleston,WV,1908,seq-1,https://articleextractor.org/pages/14505/wvu_lincoln_ver01/sn85059812/1908/07/02/ed-1/seq-1/1,Waycross,GA,,,,,N,1900s,West Virginia,South,Border,309,14505
14509_0,The World,"Laurens, SC",1893-05-12T00:00:00Z,"Martinsburg, West Virginia",-77.96389,39.45621,Martinsburg,WV,1893,seq-1,https://articleextractor.org/pages/14509/wvu_hogan_ver01/sn85059538/1893/05/12/ed-1/seq-1/1,Laurens,SC,,,,,N,1890s,West Virginia,South,Border,51,14509
14510_0,Wheeling register,"Ft. Madison, SC",1893-06-02T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1893,seq-1,https://articleextractor.org/pages/14510/wvu_holt_ver01/sn86092518/1893/06/02/ed-1/seq-1/1,Ft. Madison,SC,,,,,N,1890s,West Virginia,South,Border,45,14510
14511_0,Wheeling register,"Decatur, IL",1893-06-05T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1893,seq-2,https://articleextractor.org/pages/14511/wvu_holt_ver01/sn86092518/1893/06/05/ed-1/seq-2/1,Decatur,IL,,,,,N,1890s,West Virginia,South,Border,249,14511
14517_0,Pioneer press,"Pleasant Ridge, AR",1912-11-30T00:00:00Z,"Martinsburg, West Virginia",-77.96389,39.45621,Martinsburg,WV,1912,seq-1,https://articleextractor.org/pages/14517/wvu_gorn_ver01/sn83025146/1912/11/30/ed-1/seq-1/1,Pleasant Ridge,AR,,,,,N,1910s,West Virginia,South,Border,91,14517
14518_0,The Wheeling daily intelligencer,"Elkton, KY",1900-10-19T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1900,seq-1,https://articleextractor.org/pages/14518/wvu_hungary_ver01/sn84026844/1900/10/19/ed-1/seq-1/1,Elkton,KY,,,,,N,1900s,West Virginia,South,Border,52,14518
14526_0,Wheeling register,"Tallahassee, FL",1897-01-25T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1897,seq-5,https://articleextractor.org/pages/14526/wvu_isner_ver01/sn86092518/1897/01/25/ed-1/seq-5/1,Tallahassee,FL,,,,,N,1890s,West Virginia,South,Border,140,14526
14528_0,The Wheeling intelligencer,"Chapmanville, WV",1919-12-20T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1919,seq-1,https://articleextractor.org/pages/14528/wvu_iconia_ver01/sn86092536/1919/12/20/ed-1/seq-1/1,Chapmanville,WV,,,,,Y,1910s,West Virginia,South,Border,70,14528
14531_0,The Wheeling daily intelligencer,"Ohio County, KY",1893-08-04T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1893,seq-7,https://articleextractor.org/pages/14531/wvu_france_ver01/sn84026844/1893/08/04/ed-1/seq-7/1,Ohio County,KY,,,,,N,1890s,West Virginia,South,Border,71,14531
14533_0,The Wheeling daily intelligencer,"Newton, TN",1892-06-30T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1892,seq-6,https://articleextractor.org/pages/14533/wvu_france_ver01/sn84026844/1892/06/30/ed-1/seq-6/1,Newton,TN,,,,,N,1890s,West Virginia,South,Border,84,14533
14535_0,The Wheeling daily intelligencer,"Gongola, IL",1881-09-05T00:00:00Z,"Wheeling, West Virginia",-80.72092,40.063962,Wheeling,WV,1881,seq-1,https://articleextractor.org/pages/14535/wvu_france_ver01/sn84026844/1881/09/05/ed-1/seq-1/1,Gongola,IL,,,,,N,1880s,West Virginia,South,Border,80,14535
14541_0,Martinsburg independent,"Bessemer, AL",1888-04-28T00:00:00Z,"Martinsburg, West Virginia",-77.96389,39.45621,Martinsburg,WV,1888,seq-1,https://articleextractor.org/pages/14541/wvu_faldo_ver01/sn84038206/1888/04/28/ed-1/seq-1/1,Bessemer,AL,,,,,N,1880s,West Virginia,South,Border,80,14541
