"","X.1","file_id2","newspaper_name","newspaper_state","date","year","month","day","page","edition","mod_id","unnamed_0","file_id","article_id","sn","url","black_press","filename","X","index","article_title","newspaper_city","collection","abstract","store_id","authors","document_type","issn","pages","find_a_copy","start_page","filepath"
"591",2279,"17896_0","The Pensacola journal. (Pensacola, Fla.)","Florida","1906-10-07",1906,10,7,"seq-3","ed-1",1,2577,17896,0,"sn87062268","https://articleextractor.org/pages/17896/fu_twelve_ver01/sn87062268/1906/10/07/ed-1/seq-3/0?user_id=6",NA,"17896_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",2281,"17904_0","Palestine daily herald (Palestine, Tex.)","Texas","1906-01-27",1906,1,27,"seq-3","ed-1",1,11235,17904,0,"sn86090383","https://articleextractor.org/pages/17904/txdn_bravo_ver01/sn86090383/1906/01/27/ed-1/seq-3/0?user_id=6",NA,"17904_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",2282,"17907_0","The Pensacola journal. (Pensacola, Fla.)","Florida","1906-06-26",1906,6,26,"seq-1","ed-1",1,2576,17907,0,"sn87062268","https://articleextractor.org/pages/17907/fu_ten_ver01/sn87062268/1906/06/26/ed-1/seq-1/0?user_id=6",NA,"17907_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",2283,"17908_0","Times-promoter. (Hernando, DeSot...)","Mississippi","1906-09-28",1906,9,28,"seq-7","ed-1",1,6996,17908,0,"sn87065195","https://articleextractor.org/pages/17908/msar_eyelet_ver02/sn87065195/1906/09/28/ed-1/seq-7/0?user_id=6",NA,"17908_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",2284,"17910_0","Americus times-recorder (Americus, Ga.)","Georgia","1906-08-10",1906,8,10,"seq-1","ed-1",1,2602,17910,0,"sn89053204","https://articleextractor.org/pages/17910/gu_ara_ver01/sn89053204/1906/08/10/ed-1/seq-1/0?user_id=6",NA,"17910_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",2285,"17910_1","Americus times-recorder (Americus, Ga.)","Georgia","1906-08-10",1906,8,10,"seq-1","ed-1",1,2603,17910,1,"sn89053204","https://articleextractor.org/pages/17910/gu_ara_ver01/sn89053204/1906/08/10/ed-1/seq-1/0?user_id=6",NA,"17910_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",2288,"17916_0","The Donaldsonville chief (Donaldsonville,...)","Louisiana","1904-09-03",1904,9,3,"seq-8","ed-1",1,5037,17916,0,"sn85034248","https://articleextractor.org/pages/17916/lu_bolivar_ver01/sn85034248/1904/09/03/ed-1/seq-8/0?user_id=6",NA,"17916_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",2289,"17917_0","The champion. (Arcadia, Fla.)","Florida","1906-08-02",1906,8,2,"seq-1","ed-1",1,2565,17917,0,"sn95047227","https://articleextractor.org/pages/17917/fu_six_ver01/sn95047227/1906/08/02/ed-1/seq-1/0?user_id=6",NA,"17917_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",2293,"17923_0","Evening star (Washington, D.C...)","District of Columbia","1906-10-25",1906,10,25,"seq-1","ed-1",1,2403,17923,0,"sn83045462","https://articleextractor.org/pages/17923/dlc_vizsla_ver02/sn83045462/1906/10/25/ed-1/seq-1/0?user_id=6",NA,"17923_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",2302,"17933_0","The morning news (Savannah, Ga.)","Georgia","1893-05-14",1893,5,14,"seq-1","ed-1",2,2653,17933,0,"sn86063034","https://articleextractor.org/pages/17933/gu_drew_ver02/sn86063034/1893/05/14/ed-1/seq-1/0?user_id=6",NA,"17933_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",2311,"17943_0","Gainesville daily sun. (Gainesville, Fl...)","Florida","1906-08-22",1906,8,22,"seq-1","ed-1",1,2561,17943,0,"sn95026977","https://articleextractor.org/pages/17943/fu_six_ver01/sn95026977/1906/08/22/ed-1/seq-1/0?user_id=6",NA,"17943_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",2312,"17943_1","Gainesville daily sun. (Gainesville, Fl...)","Florida","1906-08-22",1906,8,22,"seq-1","ed-1",1,2562,17943,1,"sn95026977","https://articleextractor.org/pages/17943/fu_six_ver01/sn95026977/1906/08/22/ed-1/seq-1/0?user_id=6",NA,"17943_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",2313,"17943_2","Gainesville daily sun. (Gainesville, Fl...)","Florida","1906-08-22",1906,8,22,"seq-1","ed-1",1,2563,17943,2,"sn95026977","https://articleextractor.org/pages/17943/fu_six_ver01/sn95026977/1906/08/22/ed-1/seq-1/0?user_id=6",NA,"17943_2.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",2314,"17944_0","The Rice belt journal. (Welsh, Calcasie...)","Louisiana","1906-08-03",1906,8,3,"seq-6","ed-1",1,5058,17944,0,"sn88064402","https://articleextractor.org/pages/17944/lu_dust_ver01/sn88064402/1906/08/03/ed-1/seq-6/0?user_id=6",NA,"17944_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",2315,"17944_1","The Rice belt journal. (Welsh, Calcasie...)","Louisiana","1906-08-03",1906,8,3,"seq-6","ed-1",1,5059,17944,1,"sn88064402","https://articleextractor.org/pages/17944/lu_dust_ver01/sn88064402/1906/08/03/ed-1/seq-6/0?user_id=6",NA,"17944_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",2328,"17958_0","The Savannah morning news. (Savannah, Ga.)","Georgia","1903-04-19",1903,4,19,"seq-4","ed-1",1,2749,17958,0,"sn89053684","https://articleextractor.org/pages/17958/gu_holmes_ver01/sn89053684/1903/04/19/ed-1/seq-4/0?user_id=6",NA,"17958_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",2348,"17971_0","The news & observer (Raleigh, N.C.)","North Carolina","1894-12-13",1894,12,13,"seq-4","ed-1",1,7983,17971,0,"sn85042104","https://articleextractor.org/pages/17971/ncu_earnhardt_ver01/sn85042104/1894/12/13/ed-1/seq-4/0?user_id=6",NA,"17971_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",2350,"17974_0","The Greenville times (Greenville, Mis...)","Mississippi","1900-02-24",1900,2,24,"seq-6","ed-1",1,6872,17974,0,"sn85034374","https://articleextractor.org/pages/17974/msar_cloudchaser_ver01/sn85034374/1900/02/24/ed-1/seq-6/0?user_id=6",NA,"17974_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",2351,"17975_0","The Washington times (Washington [D.C...)","District of Columbia","1903-05-04",1903,5,4,"seq-5","ed-1",1,2394,17975,0,"sn84026749","https://articleextractor.org/pages/17975/dlc_tango_ver01/sn84026749/1903/05/04/ed-1/seq-5/0?user_id=6",NA,"17975_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",2353,"17978_0","The progress-advertiser. (Lexington, Miss...)","Mississippi","1903-09-17",1903,9,17,"seq-4","ed-1",1,6894,17978,0,"sn87065338","https://articleextractor.org/pages/17978/msar_damask_ver02/sn87065338/1903/09/17/ed-1/seq-4/0?user_id=6",NA,"17978_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",2370,"17992_0","Oxford eagle. (Oxford, Lafayet...)","Mississippi","1903-01-08",1903,1,8,"seq-1","ed-1",1,6901,17992,0,"sn87065469","https://articleextractor.org/pages/17992/msar_diamond_ver01/sn87065469/1903/01/08/ed-1/seq-1/0?user_id=6",NA,"17992_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",2375,"17997_0","The times (Washington [D.C...)","District of Columbia","1900-05-12",1900,5,12,"seq-1","ed-1",1,1947,17997,0,"sn85054468","https://articleextractor.org/pages/17997/dlc_barack_ver01/sn85054468/1900/05/12/ed-1/seq-1/0?user_id=6",NA,"17997_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",2389,"18009_0","Highland recorder. (Monterey, Highl...)","Virginia","1903-10-16",1903,10,16,"seq-1","ed-1",1,11793,18009,0,"sn95079246","https://articleextractor.org/pages/18009/vi_aerosmith_ver01/sn95079246/1903/10/16/ed-1/seq-1/0?user_id=6",NA,"18009_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",2399,"18016_0","The Atlanta constitution (Atlanta, Ga.)","Georgia","1894-10-22",1894,10,22,"seq-3","ed-1",1,2714,18016,0,"sn89053706","https://articleextractor.org/pages/18016/gu_fornax_ver01/sn89053706/1894/10/22/ed-1/seq-3/0?user_id=6",NA,"18016_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",2409,"18022_0","The morning news (Savannah, Ga.)","Georgia","1893-05-11",1893,5,11,"seq-1","ed-1",1,2649,18022,0,"sn86063034","https://articleextractor.org/pages/18022/gu_drew_ver02/sn86063034/1893/05/11/ed-1/seq-1/0?user_id=6",NA,"18022_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",2413,"18027_0","Highland recorder. (Monterey, Highl...)","Virginia","1903-08-21",1903,8,21,"seq-1","ed-1",1,11790,18027,0,"sn95079246","https://articleextractor.org/pages/18027/vi_aerosmith_ver01/sn95079246/1903/08/21/ed-1/seq-1/0?user_id=6",NA,"18027_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",2414,"18027_1","Highland recorder. (Monterey, Highl...)","Virginia","1903-08-21",1903,8,21,"seq-1","ed-1",1,11791,18027,1,"sn95079246","https://articleextractor.org/pages/18027/vi_aerosmith_ver01/sn95079246/1903/08/21/ed-1/seq-1/0?user_id=6",NA,"18027_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618",2415,"18027_2","Highland recorder. (Monterey, Highl...)","Virginia","1903-08-21",1903,8,21,"seq-1","ed-1",1,11792,18027,2,"sn95079246","https://articleextractor.org/pages/18027/vi_aerosmith_ver01/sn95079246/1903/08/21/ed-1/seq-1/0?user_id=6",NA,"18027_2.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619",2419,"18030_0","Mrs. Grundy of Grundy. (Tracy City, Ten...)","Tennessee","1903-04-23",1903,4,23,"seq-3","ed-1",1,10901,18030,0,"sn99065803","https://articleextractor.org/pages/18030/tu_eddie_ver02/sn99065803/1903/04/23/ed-1/seq-3/0?user_id=6",NA,"18030_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",2421,"18032_0","Americus times-recorder (Americus, Ga.)","Georgia","1903-08-07",1903,8,7,"seq-2","ed-1",1,2599,18032,0,"sn89053204","https://articleextractor.org/pages/18032/gu_ara_ver01/sn89053204/1903/08/07/ed-1/seq-2/0?user_id=6",NA,"18032_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621",2429,"18037_0","The morning news (Savannah, Ga.)","Georgia","1893-05-11",1893,5,11,"seq-2","ed-1",1,2652,18037,0,"sn86063034","https://articleextractor.org/pages/18037/gu_drew_ver02/sn86063034/1893/05/11/ed-1/seq-2/0?user_id=6",NA,"18037_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622",2433,"18039_0","The morning news (Savannah, Ga.)","Georgia","1893-11-22",1893,11,22,"seq-1","ed-1",1,2656,18039,0,"sn86063034","https://articleextractor.org/pages/18039/gu_drew_ver02/sn86063034/1893/11/22/ed-1/seq-1/0?user_id=6",NA,"18039_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",2434,"18039_1","The morning news (Savannah, Ga.)","Georgia","1893-11-22",1893,11,22,"seq-1","ed-1",1,2657,18039,1,"sn86063034","https://articleextractor.org/pages/18039/gu_drew_ver02/sn86063034/1893/11/22/ed-1/seq-1/0?user_id=6",NA,"18039_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",2435,"18040_0","The morning news (Savannah, Ga.)","Georgia","1893-03-29",1893,3,29,"seq-4","ed-1",1,2645,18040,0,"sn86063034","https://articleextractor.org/pages/18040/gu_drew_ver02/sn86063034/1893/03/29/ed-1/seq-4/0?user_id=6",NA,"18040_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",2438,"18043_0","Fisherman & farmer (Edenton, N.C.)","North Carolina","1893-02-17",1893,2,17,"seq-7","ed-1",1,7995,18043,0,"sn91068084","https://articleextractor.org/pages/18043/ncu_elk_ver01/sn91068084/1893/02/17/ed-1/seq-7/0?user_id=6",NA,"18043_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",2441,"18046_0","The Durham daily globe. (Durham, N.C.)","North Carolina","1893-09-09",1893,9,9,"seq-1","ed-1",1,8042,18046,0,"sn91068305","https://articleextractor.org/pages/18046/ncu_fisher_ver01/sn91068305/1893/09/09/ed-1/seq-1/0?user_id=6",NA,"18046_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",2445,"18050_0","The free press. (Poplarville, Mi...)","Mississippi","1893-08-03",1893,8,3,"seq-2","ed-1",1,7017,18050,0,"sn87065567","https://articleextractor.org/pages/18050/msar_flint_ver01/sn87065567/1893/08/03/ed-1/seq-2/0?user_id=6",NA,"18050_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",2446,"18050_1","The free press. (Poplarville, Mi...)","Mississippi","1893-08-03",1893,8,3,"seq-2","ed-1",1,7018,18050,1,"sn87065567","https://articleextractor.org/pages/18050/msar_flint_ver01/sn87065567/1893/08/03/ed-1/seq-2/0?user_id=6",NA,"18050_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",2447,"18051_0","The comet. (Johnson City, T...)","Tennessee","1893-10-26",1893,10,26,"seq-1","ed-1",1,10996,18051,0,"sn89058128","https://articleextractor.org/pages/18051/tu_hubert_ver01/sn89058128/1893/10/26/ed-1/seq-1/0?user_id=6",NA,"18051_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630",2448,"18052_0","The state chronicle (Raleigh, N.C.)","North Carolina","1893-05-16",1893,5,16,"seq-1","ed-1",1,8291,18052,0,"sn92072978","https://articleextractor.org/pages/18052/ncu_jefferson_ver02/sn92072978/1893/05/16/ed-1/seq-1/0?user_id=6",NA,"18052_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631",2451,"18056_0","The morning news (Savannah, Ga.)","Georgia","1893-12-07",1893,12,7,"seq-1","ed-1",1,2658,18056,0,"sn86063034","https://articleextractor.org/pages/18056/gu_drew_ver02/sn86063034/1893/12/07/ed-1/seq-1/0?user_id=6",NA,"18056_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",2452,"18056_1","The morning news (Savannah, Ga.)","Georgia","1893-12-07",1893,12,7,"seq-1","ed-1",1,2659,18056,1,"sn86063034","https://articleextractor.org/pages/18056/gu_drew_ver02/sn86063034/1893/12/07/ed-1/seq-1/0?user_id=6",NA,"18056_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",2454,"18058_0","Macon beacon (Macon, Miss.)","Mississippi","1893-01-07",1893,1,7,"seq-1","ed-1",1,6802,18058,0,"sn83016943","https://articleextractor.org/pages/18058/msar_applejack_ver01/sn83016943/1893/01/07/ed-1/seq-1/0?user_id=6",NA,"18058_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",2455,"18058_1","Macon beacon (Macon, Miss.)","Mississippi","1893-01-07",1893,1,7,"seq-1","ed-1",1,6806,18058,1,"sn83016943","https://articleextractor.org/pages/18058/msar_applejack_ver01/sn83016943/1893/01/07/ed-1/seq-1/0?user_id=6",NA,"18058_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",2456,"18058_2","Macon beacon (Macon, Miss.)","Mississippi","1893-01-07",1893,1,7,"seq-1","ed-1",1,6808,18058,2,"sn83016943","https://articleextractor.org/pages/18058/msar_applejack_ver01/sn83016943/1893/01/07/ed-1/seq-1/0?user_id=6",NA,"18058_2.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",2466,"18062_0","Asheville daily citizen (Asheville, N.C.)","North Carolina","1893-10-05",1893,10,5,"seq-1","ed-1",1,7921,18062,0,"sn91068076","https://articleextractor.org/pages/18062/ncu_cane_ver01/sn91068076/1893/10/05/ed-1/seq-1/0?user_id=6",NA,"18062_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",2469,"18065_0","Palatka daily news (Palatka, Fla.)","Florida","1922-09-03",1922,9,3,"seq-1","ed-1",1,2497,18065,0,"sn78001466","https://articleextractor.org/pages/18065/fu_emerson_ver01/sn78001466/1922/09/03/ed-1/seq-1/0?user_id=6",NA,"18065_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",2474,"18069_0","New Iberia enterprise and independent observer. (New Iberia, La.)","Louisiana","1903-01-03",1903,1,3,"seq-2","ed-1",1,5065,18069,0,"sn88064328","https://articleextractor.org/pages/18069/lu_eevee_ver01/sn88064328/1903/01/03/ed-1/seq-2/0?user_id=6",NA,"18069_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",2478,"18072_0","The progress-advertiser. (Lexington, Miss...)","Mississippi","1903-07-23",1903,7,23,"seq-3","ed-1",1,6892,18072,0,"sn87065338","https://articleextractor.org/pages/18072/msar_damask_ver02/sn87065338/1903/07/23/ed-1/seq-3/0?user_id=6",NA,"18072_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",2481,"18076_0","Evening star (Washington, D.C...)","District of Columbia","1899-08-22",1899,8,22,"seq-1","ed-1",1,2432,18076,0,"sn83045462","https://articleextractor.org/pages/18076/dlc_yorkie_ver01/sn83045462/1899/08/22/ed-1/seq-1/0?user_id=6",NA,"18076_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",2483,"18079_0","Fort Worth gazette (Fort Worth, Tex...)","Texas","1894-10-30",1894,10,30,"seq-4","ed-1",1,11528,18079,0,"sn86071158","https://articleextractor.org/pages/18079/txdn_india_ver02/sn86071158/1894/10/30/ed-1/seq-4/0?user_id=6",NA,"18079_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",2484,"18080_0","Brownsville herald (Brownsville, Te...)","Texas","1923-07-06",1923,7,6,"seq-1","ed-1",1,11252,18080,0,"sn86063730","https://articleextractor.org/pages/18080/txdn_burnett_ver01/sn86063730/1923/07/06/ed-1/seq-1/0?user_id=6",NA,"18080_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",2489,"18086_0","Daily tobacco leaf-chronicle. (Clarksville, Te...)","Tennessee","1892-12-16",1892,12,16,"seq-8","ed-1",1,11132,18086,0,"sn88061072","https://articleextractor.org/pages/18086/tu_kay_ver01/sn88061072/1892/12/16/ed-1/seq-8/0?user_id=6",NA,"18086_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",2496,"18094_0","Iuka reporter. (Iuka, Miss.)","Mississippi","1894-02-01",1894,2,1,"seq-2","ed-1",1,7158,18094,0,"sn87065215","https://articleextractor.org/pages/18094/msar_lapis_ver01/sn87065215/1894/02/01/ed-1/seq-2/0?user_id=6",NA,"18094_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",2497,"18095_0","News-observer-chronicle (Raleigh, N.C.)","North Carolina","1894-02-27",1894,2,27,"seq-1","ed-1",1,7980,18095,0,"sn84042105","https://articleextractor.org/pages/18095/ncu_earnhardt_ver01/sn84042105/1894/02/27/ed-1/seq-1/0?user_id=6",NA,"18095_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",2506,"18105_0","Macon beacon (Macon, Miss.)","Mississippi","1894-09-08",1894,9,8,"seq-1","ed-1",1,6814,18105,0,"sn83016943","https://articleextractor.org/pages/18105/msar_applejack_ver01/sn83016943/1894/09/08/ed-1/seq-1/0?user_id=6",NA,"18105_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647",2507,"18106_0","Staunton spectator (Staunton, Va.)","Virginia","1894-03-21",1894,3,21,"seq-2","ed-1",1,12077,18106,0,"sn84024718","https://articleextractor.org/pages/18106/vi_lure_ver01/sn84024718/1894/03/21/ed-1/seq-2/0?user_id=6",NA,"18106_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",2523,"18121_0","The times-news (Hendersonville,...)","North Carolina","1938-11-22",1938,11,22,"seq-7","ed-1",1,8005,18121,0,"sn86063811","https://articleextractor.org/pages/18121/ncu_endive_ver02/sn86063811/1938/11/22/ed-1/seq-7/0?user_id=6",NA,"18121_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649",2534,"18131_0","The Snyder signal. (Snyder, Tex.)","Texas","1911-10-06",1911,10,6,"seq-5","ed-1",1,11400,18131,0,"sn86064239","https://articleextractor.org/pages/18131/txdn_dodge_ver01/sn86064239/1911/10/06/ed-1/seq-5/0?user_id=6",NA,"18131_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650",2549,"18145_0","The semi-weekly messenger (Wilmington, N.C...)","North Carolina","1899-03-24",1899,3,24,"seq-4","ed-1",1,8102,18145,0,"sn91068367","https://articleextractor.org/pages/18145/ncu_green_ver01/sn91068367/1899/03/24/ed-1/seq-4/0?user_id=6",NA,"18145_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651",2563,"18152_0","The Houston daily post (Houston, Tex.)","Texas","1899-03-25",1899,3,25,"seq-2","ed-1",1,11265,18152,0,"sn86071197","https://articleextractor.org/pages/18152/txdn_charlie_ver01/sn86071197/1899/03/25/ed-1/seq-2/0?user_id=6",NA,"18152_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",2564,"18153_0","The news & observer (Raleigh, N.C.)","North Carolina","1899-01-07",1899,1,7,"seq-5","ed-1",1,8045,18153,0,"sn85042104","https://articleextractor.org/pages/18153/ncu_ford_ver02/sn85042104/1899/01/07/ed-1/seq-5/0?user_id=6",NA,"18153_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",2566,"18155_0","The semi-weekly messenger (Wilmington, N.C...)","North Carolina","1899-04-25",1899,4,25,"seq-1","ed-1",1,8103,18155,0,"sn91068367","https://articleextractor.org/pages/18155/ncu_green_ver01/sn91068367/1899/04/25/ed-1/seq-1/0?user_id=6",NA,"18155_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",2581,"18176_0","Shiner gazette (Shiner, Tex.)","Texas","1906-05-02",1906,5,2,"seq-4","ed-1",1,11594,18176,0,"sn86090270","https://articleextractor.org/pages/18176/txdn_juliet_ver02/sn86090270/1906/05/02/ed-1/seq-4/0?user_id=6",NA,"18176_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655",2582,"18177_0","The news & observer (Raleigh, N.C.)","North Carolina","1904-09-20",1904,9,20,"seq-7","ed-1",1,8185,18177,0,"sn85042104","https://articleextractor.org/pages/18177/ncu_hamm_ver01/sn85042104/1904/09/20/ed-1/seq-7/0?user_id=6",NA,"18177_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656",2588,"18187_0","The Yazoo Democrat. (Yazoo City, Mis...)","Mississippi","1852-01-28",1852,1,28,"seq-2","ed-1",2,7203,18187,0,"sn87065704","https://articleextractor.org/pages/18187/msar_minuette_ver01/sn87065704/1852/01/28/ed-1/seq-2/0?user_id=6",NA,"18187_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",2589,"18189_0","The primitive Republican. (Columbus, Miss.)","Mississippi","1851-08-28",1851,8,28,"seq-2","ed-1",2,6874,18189,0,"sn87065038","https://articleextractor.org/pages/18189/msar_cloudchaser_ver01/sn87065038/1851/08/28/ed-1/seq-2/0?user_id=6",NA,"18189_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",2590,"18190_0","New Orleans daily crescent ([New Orleans, L...)","Louisiana","1854-08-19",1854,8,19,"seq-2","ed-1",1,5106,18190,0,"sn82015753","https://articleextractor.org/pages/18190/lu_pearse_ver01/sn82015753/1854/08/19/ed-1/seq-2/0?user_id=6",NA,"18190_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",2592,"18192_0","Lynchburg daily Virginian (Lynchburg [Va.])","Virginia","1855-10-08",1855,10,8,"seq-1","ed-1",2,11948,18192,0,"sn85034360","https://articleextractor.org/pages/18192/vi_exmoor_ver01/sn85034360/1855/10/08/ed-1/seq-1/0?user_id=6",NA,"18192_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",2593,"18192_1","Lynchburg daily Virginian (Lynchburg [Va.])","Virginia","1855-10-08",1855,10,8,"seq-1","ed-1",2,11949,18192,1,"sn85034360","https://articleextractor.org/pages/18192/vi_exmoor_ver01/sn85034360/1855/10/08/ed-1/seq-1/0?user_id=6",NA,"18192_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",2594,"18194_0","Richmond enquirer (Richmond, Va.)","Virginia","1854-01-24",1854,1,24,"seq-4","ed-1",1,11845,18194,0,"sn84024735","https://articleextractor.org/pages/18194/vi_chanel_ver01/sn84024735/1854/01/24/ed-1/seq-4/0?user_id=6",NA,"18194_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662",2597,"18198_0","Memphis daily appeal (Memphis, Tenn.)","Alabama","1872-11-07",1872,11,7,"seq-1","ed-1",1,10852,18198,0,"sn83045160","https://articleextractor.org/pages/18198/tu_bonnielou_ver01/sn83045160/1872/11/07/ed-1/seq-1/0?user_id=6",NA,"18198_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
