"","...1","...2","file_id","article_id","sn","newspaper_name1","city1","crap","state","year","month","day","page","edition","mod_id","URL","newspaper_state","file_id2","index","news_address","news_location.lon","news_location.lat"
"458", 458,338834, 8762,0,"sn87065046",NA,NA,NA,NA,1898, 9,15,"seq-7","ed-1",1,"https://articleextractor.org/pages/8762/msar_karakul_ver02/sn87065046/1898/09/15/ed-1/seq-7/1","Mississippi","8762_0",2964,"NA, Mississippi", -89.398528,  32.354668
"459", 459,324682, 8763,0,"sn85034374","The Greenville times ","Greenville",NA," Mis...)",1897,10, 9,"seq-1","ed-1",1,"https://articleextractor.org/pages/8763/msar_braeburn_ver01/sn85034374/1897/10/09/ed-1/seq-1/1","Mississippi","8763_0",2965,"Greenville, Mississippi", -91.037703,  33.399661
"460", 460,508804, 8764,0,"sn83025010","Indian chieftain ","Vinita",NA," Indian ...)",1897, 1, 7,"seq-3","ed-1",1,"https://articleextractor.org/pages/8764/okhi_comanche_ver01/sn83025010/1897/01/07/ed-1/seq-3/1","Oklahoma","8764_0",2966,"Vinita, Oklahoma", -95.154134,  36.638694
"461", 461,418239, 8765,0,"sn88076432",NA,NA,NA,NA,1898,11,17,"seq-3","ed-1",1,"https://articleextractor.org/pages/8765/ndhi_europium_ver01/sn88076432/1898/11/17/ed-1/seq-3/1","North Dakota","8765_0",2967,"NA, North Dakota",-101.002012,  47.551493
"462", 462,418199, 8765,1,"sn88076432",NA,NA,NA,NA,1898,11,17,"seq-3","ed-1",1,"https://articleextractor.org/pages/8765/ndhi_europium_ver01/sn88076432/1898/11/17/ed-1/seq-3/1","North Dakota","8765_1",2968,"NA, North Dakota",-101.002012,  47.551493
"463", 463,418279, 8765,2,"sn88076432",NA,NA,NA,NA,1898,11,17,"seq-3","ed-1",1,"https://articleextractor.org/pages/8765/ndhi_europium_ver01/sn88076432/1898/11/17/ed-1/seq-3/1","North Dakota","8765_2",2969,"NA, North Dakota",-101.002012,  47.551493
"464", 464,418281, 8765,3,"sn88076432",NA,NA,NA,NA,1898,11,17,"seq-3","ed-1",1,"https://articleextractor.org/pages/8765/ndhi_europium_ver01/sn88076432/1898/11/17/ed-1/seq-3/1","North Dakota","8765_3",2970,"NA, North Dakota",-101.002012,  47.551493
"465", 465, 41721, 8766,0,"sn85054468","The times ","Washington ","D.C...)",NA,1898, 6, 7,"seq-2","ed-1",1,"https://articleextractor.org/pages/8766/dlc_earl_ver02/sn85054468/1898/06/07/ed-1/seq-2/1","District of Columbia","8766_0",2971,"Washington , District of Columbia", -77.036871,  38.907192
"466", 466,510874, 8767,0,"sn86063952","The Guthrie daily leader ","Guthrie",NA," Okla.)",1899, 9,14,"seq-1","ed-1",1,"https://articleextractor.org/pages/8767/okhi_ellis_ver01/sn86063952/1899/09/14/ed-1/seq-1/1","Oklahoma","8767_0",2972,"Guthrie, Oklahoma", -97.425318,  35.878937
"467", 467,378495, 8768,0,"sn85042104","The news & observer ","Raleigh",NA," N.C.)",1899, 7,15,"seq-1","ed-1",1,"https://articleextractor.org/pages/8768/ncu_griffin_ver01/sn85042104/1899/07/15/ed-1/seq-1/1","North Carolina","8768_0",2973,"Raleigh, North Carolina", -78.638179,  35.779590
"468", 468,197020, 8769,0,"sn82014635","The Wichita daily eagle ","Wichita",NA," Kan.)",1899,12,24,"seq-3","ed-1",1,"https://articleextractor.org/pages/8769/khi_kurtis_ver01/sn82014635/1899/12/24/ed-1/seq-3/1","Kansas","8769_0",2974,"Wichita, Kansas", -97.330053,  37.687176
"469", 469, 84895, 8770,0,"sn83025186","Iowa state bystander ","Des Moines",NA," Iow...)",1896, 4,24,"seq-1","ed-1",1,"https://articleextractor.org/pages/8770/iahi_ames_ver01/sn83025186/1896/04/24/ed-1/seq-1/1","Iowa","8770_0",2975,"Des Moines, Iowa", -93.624959,  41.586835
"470", 470,454111, 8771,0,"sn83030272","The sun ","New York ","N.Y.]) 1833-1916",NA,1896, 3, 9,"seq-1","ed-1",1,"https://articleextractor.org/pages/8771/nn_erinna_ver01/sn83030272/1896/03/09/ed-1/seq-1/1","New York","8771_0",2976,"New York , New York", -74.005973,  40.712775
"471", 471,318981, 8772,0,"sn90061371",NA,NA,NA,NA,1896, 8, 5,"seq-2","ed-1",1,"https://articleextractor.org/pages/8772/mohi_marmaduke_ver02/sn90061371/1896/08/05/ed-1/seq-2/1","Missouri","8772_0",2977,"NA, Missouri", 101.752385,  20.924080
"472", 472,318983, 8772,1,"sn90061371",NA,NA,NA,NA,1896, 8, 5,"seq-2","ed-1",1,"https://articleextractor.org/pages/8772/mohi_marmaduke_ver02/sn90061371/1896/08/05/ed-1/seq-2/1","Missouri","8772_1",2978,"NA, Missouri", 101.752385,  20.924080
"473", 473,510498, 8773,0,"sn86063952","The Guthrie daily leader ","Guthrie",NA," Okla.)",1896, 9,26,"seq-2","ed-1",1,"https://articleextractor.org/pages/8773/okhi_ellis_ver01/sn86063952/1896/09/26/ed-1/seq-2/1","Oklahoma","8773_0",2979,"Guthrie, Oklahoma", -97.425318,  35.878937
"474", 474,510501, 8773,1,"sn86063952","The Guthrie daily leader ","Guthrie",NA," Okla.)",1896, 9,26,"seq-2","ed-1",1,"https://articleextractor.org/pages/8773/okhi_ellis_ver01/sn86063952/1896/09/26/ed-1/seq-2/1","Oklahoma","8773_1",2980,"Guthrie, Oklahoma", -97.425318,  35.878937
"475", 475, 18482, 8774,0,"sn84022472","The Bridgeport evening farmer ","Bridgeport",NA," Con...)",1912,12, 7,"seq-5","ed-1",1,"https://articleextractor.org/pages/8774/ct_fairfield_ver01/sn84022472/1912/12/07/ed-1/seq-5/1","Connecticut","8774_0",2981,"Bridgeport, Connecticut", -73.189438,  41.179226
"476", 476,428937, 8775,0,"sn85042414","Grand Forks herald ","Grand Forks",NA," N....)",1921, 4, 8,"seq-5","ed-1",1,"https://articleextractor.org/pages/8775/ndhi_hebron_ver01/sn85042414/1921/04/08/ed-1/seq-5/1","North Dakota","8775_0",2982,"Grand Forks, North Dakota", -97.032855,  47.925257
"477", 477,457198, 8776,0,"sn83030193","The evening world ","New York",NA," N.Y.)",1920, 4,30,"seq-30","ed-1",1,"https://articleextractor.org/pages/8776/nn_margalef_ver01/sn83030193/1920/04/30/ed-1/seq-30/1","New York","8776_0",2983,"New York, New York", -74.005973,  40.712775
"478", 478, 49372, 8777,0,"sn83045462","Evening star ","Washington",NA," D.C...)",1921, 1,27,"seq-7","ed-1",1,"https://articleextractor.org/pages/8777/dlc_hooloovoo_ver01/sn83045462/1921/01/27/ed-1/seq-7/1","District of Columbia","8777_0",2984,"Washington, District of Columbia", -77.036871,  38.907192
"479", 479,  2631, 8779,0,"sn85038485","The Birmingham age-herald ","Birmingham",NA," Ala...)",1919, 1, 1,"seq-4","ed-1",1,"https://articleextractor.org/pages/8779/au_carver_ver01/sn85038485/1919/01/01/ed-1/seq-4/1","Alabama","8779_0",2985,"Birmingham, Alabama", -86.810357,  33.518589
"480", 480,694322, 8782,0,"sn85033139","The Manitowoc pilot ","Manitowoc",NA," Wis.)",1920,10,21,"seq-2","ed-1",1,"https://articleextractor.org/pages/8782/whi_inez_ver01/sn85033139/1920/10/21/ed-1/seq-2/1","Wisconsin","8782_0",2986,"Manitowoc, Wisconsin", -87.657584,  44.088606
"481", 481,618595, 8783,0,"sn86071134","The Corpus Christi caller ","Corpus Christi",NA,"...)",1920, 4,23,"seq-1","ed-1",1,"https://articleextractor.org/pages/8783/txdn_kenya_ver01/sn86071134/1920/04/23/ed-1/seq-1/1","Texas","8783_0",2987,"Corpus Christi, Texas", -97.396381,  27.800583
"482", 482, 31898, 8784,0,"sn92070146",NA,NA,NA,NA,1920,12,10,"seq-1","ed-1",1,"https://articleextractor.org/pages/8784/curiv_noblefir_ver01/sn92070146/1920/12/10/ed-1/seq-1/1","California","8784_0",2988,"NA, California",-119.417932,  36.778261
"483", 483,622692, 8785,0,"sn85058396","The Ogden standard ","Ogden City",NA," Utah) 1913-1920",1920, 2,27,"seq-5","ed-1",1,"https://articleextractor.org/pages/8785/uuml_julich_ver01/sn85058396/1920/02/27/ed-1/seq-5/1","Utah","8785_0",2989,"Ogden City, Utah",-111.973830,  41.223000
"484", 484,184024, 8786,0,"sn93055779",NA,NA,NA,NA,1910, 7, 4,"seq-1","ed-1",1,"https://articleextractor.org/pages/8786/iune_jump_ver01/sn93055779/1910/07/04/ed-1/seq-1/1","Illinois","8786_0",2990,"NA, Illinois", -89.398528,  40.633125
"485", 485,185079, 8787,0,"sn82016014","The Topeka state journal ","Topeka",NA," Kansas)",1920, 7, 3,"seq-1","ed-1",1,"https://articleextractor.org/pages/8787/khi_arbuckle_ver02/sn82016014/1920/07/03/ed-1/seq-1/1","Kansas","8787_0",2991,"Topeka, Kansas", -95.675158,  39.047345
"486", 486,412125, 8788,0,"sn85042243","The Bismarck tribune ","Bismarck",NA," N.D.)",1926,10, 9,"seq-3","ed-1",1,"https://articleextractor.org/pages/8788/ndhi_denobulan_ver01/sn85042243/1926/10/09/ed-1/seq-3/1","North Dakota","8788_0",2992,"Bismarck, North Dakota",-100.787693,  46.805495
"487", 487,152972, 8789,0,"sn88056159",NA,NA,NA,NA,1921, 2, 2,"seq-2","ed-1",1,"https://articleextractor.org/pages/8789/idhi_eliot_ver01/sn88056159/1921/02/02/ed-1/seq-2/1","Idaho","8789_0",2993,"NA, Idaho",-116.559780,  43.578817
"488", 488,218670, 8794,0,"sn85052021","The interior journal ","Stanford",NA," Ky.) 1905-1910",1909, 5, 4,"seq-1","ed-1",1,"https://articleextractor.org/pages/8794/kyu_fernico_ver01/sn85052021/1909/05/04/ed-1/seq-1/1","Kentucky","8794_0",2994,"Stanford, Kentucky", -84.661888,  37.531190
"489", 489,427395, 8796,0,"sn85042414","Grand Forks herald ","Grand Forks",NA," N....)",1920, 6,22,"seq-6","ed-1",1,"https://articleextractor.org/pages/8796/ndhi_hebron_ver01/sn85042414/1920/06/22/ed-1/seq-6/1","North Dakota","8796_0",2995,"Grand Forks, North Dakota", -97.032855,  47.925257
"490", 490, 64124, 8797,0,"sn82014546","The Jeffersonian ","Atlanta",NA," Ga.)",1915,10,28,"seq-5","ed-1",1,"https://articleextractor.org/pages/8797/gu_fornax_ver01/sn82014546/1915/10/28/ed-1/seq-5/1","Georgia","8797_0",2996,"Atlanta, Georgia", -84.387684,  33.748752
"491", 491,691965, 8798,0,"sn85040310","The Telegraph-courier ","Kenosha",NA," Wis.)",1915, 8,26,"seq-4","ed-1",1,"https://articleextractor.org/pages/8798/whi_fanny_ver01/sn85040310/1915/08/26/ed-1/seq-4/1","Wisconsin","8798_0",2997,"Kenosha, Wisconsin", -87.821185,  42.584742
"492", 492,689445, 8804,0,"sn85040749","Wausau pilot ","Wausau",NA," Wis.)",1917,12,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/8804/whi_augurey_ver01/sn85040749/1917/12/25/ed-1/seq-2/1","Wisconsin","8804_0",2998,"Wausau, Wisconsin", -89.630122,  44.959135
"493", 493,611597, 8805,0,"sn88084272",NA,NA,NA,NA,1919, 9,30,"seq-6","ed-1",1,"https://articleextractor.org/pages/8805/txdn_hungary_ver01/sn88084272/1919/09/30/ed-1/seq-6/1","Texas","8805_0",2999,"NA, Texas", -99.901813,  31.968599
"494", 494,177251, 8806,0,"sn84020097","The daily worker ","Chicago",NA," Ill.)",1929,10, 4,"seq-4","ed-1",1,"https://articleextractor.org/pages/8806/iune_fluorite_ver01/sn84020097/1929/10/04/ed-1/seq-4/1","Illinois","8806_0",3000,"Chicago, Illinois", -87.629798,  41.878114
"495", 495,346755, 8807,0,"sn85053305","The producers news ","Plentywood",NA," Mon...)",1924, 4,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/8807/mthi_juniper_ver01/sn85053305/1924/04/11/ed-1/seq-2/1","Montana","8807_0",3001,"Plentywood, Montana",-104.560235,  48.773639
"496", 496,446097, 8809,0,"sn84031081","Albuquerque morning journal ","Albuquerque",NA," N....)",1922, 2,14,"seq-4","ed-1",1,"https://articleextractor.org/pages/8809/nmu_emerson_ver01/sn84031081/1922/02/14/ed-1/seq-4/1","New Mexico","8809_0",3002,"Albuquerque, New Mexico",-106.650422,  35.084386
"497", 497,521224, 8812,0,"sn84022644","The state rights democrat ","Albany",NA," Linn Co...)",1896, 8,28,"seq-4","ed-1",1,"https://articleextractor.org/pages/8812/oru_mazama_ver01/sn84022644/1896/08/28/ed-1/seq-4/1","Oregon","8812_0",3004,"Albany, Oregon",-123.105928,  44.636511
"498", 498, 25074, 8813,0,"sn85066387","The San Francisco call ","San Francisco ","...)",NA,1896,12,18,"seq-3","ed-1",1,"https://articleextractor.org/pages/8813/curiv_carlsbad_ver01/sn85066387/1896/12/18/ed-1/seq-3/1","California","8813_0",3005,"San Francisco , California",-122.419415,  37.774929
"499", 499,228968, 8814,0,"sn85038292","The Democratic advocate ","Westminster",NA," Md...)",1899, 3,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/8814/mdu_douglass_ver01/sn85038292/1899/03/25/ed-1/seq-2/1","Maryland","8814_0",3006,"Westminster, Maryland", -76.995815,  39.575379
"500", 500,228971, 8814,1,"sn85038292","The Democratic advocate ","Westminster",NA," Md...)",1899, 3,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/8814/mdu_douglass_ver01/sn85038292/1899/03/25/ed-1/seq-2/1","Maryland","8814_1",3007,"Westminster, Maryland", -76.995815,  39.575379
"501", 501, 36130, 8815,0,"sn88053087",NA,NA,NA,NA,1898, 1, 3,"seq-1","ed-1",1,"https://articleextractor.org/pages/8815/deu_glisseo_ver01/sn88053087/1898/01/03/ed-1/seq-1/1","Delaware","8815_0",3008,"NA, Delaware", -75.527670,  38.910832
"502", 502,257488, 8816,0,"sn89081022","Willmar tribune ","Willmar",NA," Minn.)",1899, 6,28,"seq-2","ed-1",1,"https://articleextractor.org/pages/8816/mnhi_edsel_ver01/sn89081022/1899/06/28/ed-1/seq-2/1","Minnesota","8816_0",3009,"Willmar, Minnesota", -95.048659,  45.122371
"503", 503, 32436, 8817,0,"sn82015104","The record-union ","Sacramento",NA," Cal...)",1891, 3,25,"seq-6","ed-1",1,"https://articleextractor.org/pages/8817/curiv_oakland_ver01/sn82015104/1891/03/25/ed-1/seq-6/1","California","8817_0",3010,"Sacramento, California",-121.494400,  38.581572
"504", 504,459209, 8818,0,"sn83030272","The sun ","New York ","N.Y.]) 1833-1916",NA,1896,11, 9,"seq-3","ed-1",1,"https://articleextractor.org/pages/8818/nn_ovid_ver01/sn83030272/1896/11/09/ed-1/seq-3/1","New York","8818_0",3011,"New York , New York", -74.005973,  40.712775
"505", 505,459240, 8818,1,"sn83030272","The sun ","New York ","N.Y.]) 1833-1916",NA,1896,11, 9,"seq-3","ed-1",1,"https://articleextractor.org/pages/8818/nn_ovid_ver01/sn83030272/1896/11/09/ed-1/seq-3/1","New York","8818_1",3012,"New York , New York", -74.005973,  40.712775
"506", 506,304254, 8819,0,"sn86063615","Kansas City journal ","Kansas City",NA," Mo...)",1897, 9,18,"seq-4","ed-1",1,"https://articleextractor.org/pages/8819/mohi_edwards_ver01/sn86063615/1897/09/18/ed-1/seq-4/1","Missouri","8819_0",3013,"Kansas City, Missouri", -94.578567,  39.099727
"507", 507,635046, 8820,0,"sn84024720","Staunton spectator and vindicator ","Staunton",NA," Va.)",1898, 8,25,"seq-2","ed-1",1,"https://articleextractor.org/pages/8820/vi_goforwand_ver02/sn84024720/1898/08/25/ed-1/seq-2/1","Virginia","8820_0",3014,"Staunton, Virginia", -79.071696,  38.149576
"508", 508,217727, 8821,0,"sn86069309",NA,NA,NA,NA,1892, 2,17,"seq-1","ed-1",1,"https://articleextractor.org/pages/8821/kyu_fargo_ver01/sn86069309/1892/02/17/ed-1/seq-1/1","Kentucky","8821_0",3015,"NA, Kentucky", 106.150007,  22.726562
"509", 509,406082, 8822,0,"sn85042588","Bismarck weekly tribune ","Bismarck",NA," Dakot...)",1891, 9,25,"seq-1","ed-1",1,"https://articleextractor.org/pages/8822/ndhi_bisbee_ver01/sn85042588/1891/09/25/ed-1/seq-1/1","North Dakota","8822_0",3016,"Bismarck, North Dakota",-100.787693,  46.805495
"510", 510,683510, 8824,0,"sn83045604","The Seattle post-intelligencer ","Seattle",NA," Wash. ...)",1892,10,15,"seq-2","ed-1",1,"https://articleextractor.org/pages/8824/wa_forks_ver01/sn83045604/1892/10/15/ed-1/seq-2/1","Washington","8824_0",3017,"Seattle, Washington",-122.332848,  47.606139
"511", 511,154273, 8825,0,"sn84023963","The Jasper weekly courier ","Jasper",NA," Ind.)",1892, 3,18,"seq-2","ed-1",1,"https://articleextractor.org/pages/8825/in_abraham_ver02/sn84023963/1892/03/18/ed-1/seq-2/1","Indiana","8825_0",3018,"Jasper, Indiana", -86.931109,  38.391442
"512", 512,154276, 8825,1,"sn84023963","The Jasper weekly courier ","Jasper",NA," Ind.)",1892, 3,18,"seq-2","ed-1",1,"https://articleextractor.org/pages/8825/in_abraham_ver02/sn84023963/1892/03/18/ed-1/seq-2/1","Indiana","8825_1",3019,"Jasper, Indiana", -86.931109,  38.391442
"513", 513,372863, 8826,0,"sn91068084","Fisherman & farmer ","Edenton",NA," N.C.)",1892, 8,12,"seq-6","ed-1",1,"https://articleextractor.org/pages/8826/ncu_elk_ver01/sn91068084/1892/08/12/ed-1/seq-6/1","North Carolina","8826_0",3020,"Edenton, North Carolina", -76.607721,  36.057938
"514", 514,233426, 8827,0,"sn83016025","The Portland daily press ","Portland",NA," Me.)",1894, 4,28,"seq-1","ed-1",1,"https://articleextractor.org/pages/8827/me_halfwayrock_ver01/sn83016025/1894/04/28/ed-1/seq-1/1","Maine","8827_0",3021,"Portland, Maine", -70.256819,  43.659099
"515", 515,196187, 8829,0,"sn82016014","The Topeka state journal ","Topeka",NA," Kansas)",1899,10,31,"seq-4","ed-1",1,"https://articleextractor.org/pages/8829/khi_jesse_ver01/sn82016014/1899/10/31/ed-1/seq-4/1","Kansas","8829_0",3022,"Topeka, Kansas", -95.675158,  39.047345
"516", 516,590100, 8830,0,"sn86088296",NA,NA,NA,NA,1891, 5,14,"seq-1","ed-1",1,"https://articleextractor.org/pages/8830/txdn_audi_ver01/sn86088296/1891/05/14/ed-1/seq-1/1","Texas","8830_0",3023,"NA, Texas", -99.901813,  31.968599
"517", 517,373699, 8831,0,"sn91068305",NA,NA,NA,NA,1891, 9,26,"seq-1","ed-1",1,"https://articleextractor.org/pages/8831/ncu_fisher_ver01/sn91068305/1891/09/26/ed-1/seq-1/1","North Carolina","8831_0",3024,"NA, North Carolina", -79.019300,  35.759573
"518", 518,375719, 8832,0,"sn92073232","The western sentinel ","Winston-Salem",NA," ...)",1891, 4,23,"seq-2","ed-1",1,"https://articleextractor.org/pages/8832/ncu_frankenbatch_ver01/sn92073232/1891/04/23/ed-1/seq-2/1","North Carolina","8832_0",3025,"Winston-Salem, North Carolina", -80.244216,  36.099860
"519", 519,375760, 8832,1,"sn92073232","The western sentinel ","Winston-Salem",NA," ...)",1891, 4,23,"seq-2","ed-1",1,"https://articleextractor.org/pages/8832/ncu_frankenbatch_ver01/sn92073232/1891/04/23/ed-1/seq-2/1","North Carolina","8832_1",3026,"Winston-Salem, North Carolina", -80.244216,  36.099860
"520", 520, 63253, 8833,0,"sn86063034","The morning news ","Savannah",NA," Ga.)",1891, 7,25,"seq-1","ed-1",1,"https://articleextractor.org/pages/8833/gu_columbo_ver02/sn86063034/1891/07/25/ed-1/seq-1/1","Georgia","8833_0",3027,"Savannah, Georgia", -81.091203,  32.080899
"521", 521, 63255, 8833,1,"sn86063034","The morning news ","Savannah",NA," Ga.)",1891, 7,25,"seq-1","ed-1",1,"https://articleextractor.org/pages/8833/gu_columbo_ver02/sn86063034/1891/07/25/ed-1/seq-1/1","Georgia","8833_1",3028,"Savannah, Georgia", -81.091203,  32.080899
"522", 522,692413, 8835,0,"sn85033255","River Falls journal ","River Falls",NA," Pi...)",1891, 1, 8,"seq-2","ed-1",1,"https://articleextractor.org/pages/8835/whi_galky_ver01/sn85033255/1891/01/08/ed-1/seq-2/1","Wisconsin","8835_0",3029,"River Falls, Wisconsin", -92.623808,  44.861356
"523", 523,692416, 8835,1,"sn85033255","River Falls journal ","River Falls",NA," Pi...)",1891, 1, 8,"seq-2","ed-1",1,"https://articleextractor.org/pages/8835/whi_galky_ver01/sn85033255/1891/01/08/ed-1/seq-2/1","Wisconsin","8835_1",3030,"River Falls, Wisconsin", -92.623808,  44.861356
"524", 524, 29358, 8837,0,"sn84025968","Los Angeles herald ","Los Angeles ","Calif.]) 1890-1893",NA,1891,10,13,"seq-2","ed-1",1,"https://articleextractor.org/pages/8837/curiv_lovelock_ver01/sn84025968/1891/10/13/ed-1/seq-2/1","California","8837_0",3031,"Los Angeles , California",-118.242643,  34.054908
"525", 525,307849, 8838,0,"sn86063615","Kansas City journal ","Kansas City",NA," Mo...)",1899, 2,12,"seq-8","ed-1",1,"https://articleextractor.org/pages/8838/mohi_franklin_ver01/sn86063615/1899/02/12/ed-1/seq-8/1","Missouri","8838_0",3032,"Kansas City, Missouri", -94.578567,  39.099727
"526", 526,247138, 8839,0,"sn90059959","The Irish standard ","Minneapolis",NA," Mi...)",1893, 8, 5,"seq-2","ed-1",1,"https://articleextractor.org/pages/8839/mnhi_betelgeuse_ver01/sn90059959/1893/08/05/ed-1/seq-2/1","Minnesota","8839_0",3033,"Minneapolis, Minnesota", -93.265011,  44.977753
"527", 527,247167, 8839,1,"sn90059959","The Irish standard ","Minneapolis",NA," Mi...)",1893, 8, 5,"seq-2","ed-1",1,"https://articleextractor.org/pages/8839/mnhi_betelgeuse_ver01/sn90059959/1893/08/05/ed-1/seq-2/1","Minnesota","8839_1",3034,"Minneapolis, Minnesota", -93.265011,  44.977753
"528", 528,348293, 8840,0,"sn99021999",NA,NA,NA,NA,1893, 7,21,"seq-1","ed-1",1,"https://articleextractor.org/pages/8840/nbu_alliance_ver01/sn99021999/1893/07/21/ed-1/seq-1/1","Nebraska","8840_0",3035,"NA, Nebraska", -99.901813,  41.492537
"529", 529,620087, 8841,0,"sn85058130","The Salt Lake herald ","Salt Lake City ",NA,NA,1898,10,23,"seq-6","ed-1",1,"https://articleextractor.org/pages/8841/uuml_dantley_ver01/sn85058130/1898/10/23/ed-1/seq-6/1","Utah","8841_0",3036,"Salt Lake City , Utah",-111.891047,  40.760779
"530", 530,333338, 8842,0,"sn87065567",NA,NA,NA,NA,1893, 2, 9,"seq-2","ed-1",1,"https://articleextractor.org/pages/8842/msar_flint_ver01/sn87065567/1893/02/09/ed-1/seq-2/1","Mississippi","8842_0",3037,"NA, Mississippi", -89.398528,  32.354668
"531", 531,333340, 8842,1,"sn87065567",NA,NA,NA,NA,1893, 2, 9,"seq-2","ed-1",1,"https://articleextractor.org/pages/8842/msar_flint_ver01/sn87065567/1893/02/09/ed-1/seq-2/1","Mississippi","8842_1",3038,"NA, Mississippi", -89.398528,  32.354668
"532", 532,207390, 8844,0,"sn86069395","Hopkinsville Kentuckian ","Hopkinsville",NA," K...)",1899, 5,26,"seq-1","ed-1",1,"https://articleextractor.org/pages/8844/kyu_batman_ver01/sn86069395/1899/05/26/ed-1/seq-1/1","Kentucky","8844_0",3040,"Hopkinsville, Kentucky", -87.488619,  36.865601
